theSame,resumeId,rNum,leftEmployer,startDate,endDate,jobLength_old,employerName,employeesTotalNum,empAgeAtExit,yearFounded,gdSectorName,metro,jobTitle,avgSalary,ratingOverall,ratingCeo,ratingRecommendToFriend,ratingBusinessOutlook,ratingCareerOpportunities,ratingCompensationAndBenefits,ratingCultureAndValues,ratingWorkLifeBalance,ratingSeniorManagement,salaryIncrease,newMinusOldSalary,startDate_new,endDate_new,jobLength_new,employerName_new,employeesTotalNum_new,yearFounded_new,gdSectorName_new,metro_new,jobTitle_new,avgSalary_new,ratingOverall_new,ratingCeo_new,ratingRecommendToFriend_new,ratingBusinessOutlook_new,ratingCareerOpportunities_new,ratingCompensationAndBenefits_new,ratingCultureAndValues_new,ratingWorkLifeBalance_new,ratingSeniorManagement_new
0,2855090,1,1,2010-10-01,2012-04-01,18,Follett Corporation,10706,139,1873,Retail,Chicago,Senior Financial Analyst,78664.45887640447,2.7,0.81,0.39,0.24,2.69,2.85,3.43,3.52,2.4699999999999998,1,1235.777552167041,2012-04-01,2013-08-01,16,United Airlines,84000,1926,Travel & Tourism,Chicago,Senior Analyst,79900.23642857152,3.59,0.89,0.78,0.62,3.39,3.58,3.84,3.62,3.16
0,2855139,1,1,2011-07-01,2012-03-01,8,Bill & Melinda Gates Foundation,1211,15,1997,Non-Profit,Seattle,Contractor,101080.0,3.05,0.47,0.51,0.42,2.48,4.13,3.07,3.02,2.4699999999999998,0,-40012.03,2012-05-01,2012-08-01,3,University Of Washington,27228,1861,Education,Seattle,Compliance Analyst,61067.97,3.7,0.86,0.86,0.32,3.2,3.26,3.83,3.77,3.24
0,2855195,1,0,2010-01-01,2012-01-01,24,Victoria's Secret,3700,35,1977,Retail,Dallas,Manager,94411.97431372508,3.4,1.0,0.8,1.0,3.33,2.84,3.62,2.77,3.54,0,-47105.56606630223,2012-02-01,2014-10-01,32,Victoria's Secret,3700,1977,Retail,Dallas,Store Manager,47306.40824742285,3.4,1.0,0.8,1.0,3.33,2.84,3.62,2.77,3.54
0,2867717,1,1,2012-01-01,2013-01-01,12,"Walmart, Inc",2200000,51,1962,Retail,Chicago,Manager,93719.06433497534,2.91,0.61,0.35,0.31,3.24,2.93,3.0,2.73,2.64,0,-0.00000000008731149137020111,2013-01-01,2014-01-01,12,McDonald's Corporation,420000,1955,"Restaurants, Bars & Food Services",Chicago,Manager,93719.06433497525,3.63,0.91,0.68,0.62,3.62,3.19,3.6,3.54,3.5300000000000002
0,2871044,1,1,2013-01-01,2014-04-01,15,Parametric Technology Corporation,6237,29,1985,Information Technology,Boston,Associate Technical Support Engineer,57912.0,2.92,0.52,0.52,0.26,2.63,3.23,2.9,3.69,2.19,0,-24887.401061946875,2014-07-01,2014-10-01,3,Northeastern University,4175,1898,Education,Boston,Research Assistant,33024.598938053125,3.82,0.9,0.88,0.73,3.63,3.32,3.66,3.77,3.33
0,2873682,1,1,2010-10-01,2012-05-01,19,Citigroup,241000,200,1812,Finance,New York City,Business Analyst,72169.27020588312,2.87,0.72,0.47,0.32,3.03,2.9,2.7199999999999998,3.39,2.74,0,-22326.003539216457,2013-05-01,2014-08-01,15,JP Morgan Chase,241359,1799,Finance,New York City,Collateral Analyst,49843.26666666666,3.26,0.84,0.66,0.42,3.09,3.15,3.18,3.21,3.04
0,2875564,1,1,2012-06-01,2012-08-01,2,"CIT Group, Inc",4900,94,1918,Finance,New York City,Intern,33277.94036710721,3.63,0.76,0.6,0.54,3.5300000000000002,3.99,3.19,3.8,3.87,1,38538.86563492441,2013-06-01,2014-10-01,16,"FTI Consulting, Inc",4634,1982,Business Services,New York City,Business Analyst,71816.80600203162,3.13,0.62,0.75,0.22,3.4,2.55,3.17,3.59,2.68
0,2878524,1,1,2013-09-01,2014-06-01,9,Occidental College,610,127,1887,Education,Los Angeles,Undergraduate Researcher,29767.2,3.57,0.89,0.78,0.24,2.8,3.02,4.1,3.66,3.34,0,-5387.200000000001,2014-06-01,2014-08-01,2,City of Hope,2400,1913,Health Care,Los Angeles,Student Researcher,24380.0,3.5300000000000002,0.65,0.67,0.29,3.2800000000000002,3.38,3.59,3.46,2.76
0,2880846,1,1,2012-03-01,2014-05-01,26,5280 Solutions,80,34,1980,Information Technology,Denver,IT Project Manager,92148.40625,3.94,0.89,0.78,0.66,3.6,3.73,4.19,4.05,3.99,0,-2740.40625,2014-05-01,2014-09-01,4,Charles Schwab,15300,1973,Finance,Denver,Technical Project Manager,89408.0,3.06,0.72,0.45,0.33,2.83,2.73,3.77,3.37,2.73
0,2894632,1,0,2012-10-01,2013-05-01,7,Olive Garden,206489,45,1968,"Restaurants, Bars & Food Services",Los Angeles,Sales Associate,20685.09529100529,3.58,0.95,0.38,0.01,3.13,3.04,3.71,3.18,2.86,0,-1739.1536243386254,2013-11-01,2014-03-01,4,Olive Garden,206489,1968,"Restaurants, Bars & Food Services",Los Angeles,Server,18945.941666666666,3.58,0.95,0.38,0.01,3.13,3.04,3.71,3.18,2.86
0,2895287,1,1,2012-10-01,2014-08-01,22,Target Corporate,341000,52,1962,Retail,San Francisco,Team Member,19946.095238095237,3.27,0.62,0.64,0.31,3.19,2.93,3.3,3.12,2.65,1,24629.213998852574,2014-06-01,2014-08-01,2,University of California,3000,1868,Education,San Francisco,Intern,44575.30923694781,3.07,0.84,0.54,0.22,2.65,3.35,2.9,3.51,2.58
0,2900586,1,1,2013-07-01,2013-08-01,1,ReachLocal Inc,1900,10,2003,Business Services,Los Angeles,Software Engineering Intern,47440.0,3.58,0.75,0.6,0.58,3.24,3.33,3.67,3.95,3.68,0,-19827.879344262295,2014-06-01,2014-08-01,2,UCLA,3326,1919,Education,Los Angeles,Research Assistant,27612.120655737705,3.8,0.75,0.84,0.38,3.4699999999999998,3.45,3.81,3.81,3.33
0,2900711,1,1,2012-02-01,2012-10-01,8,Kaiser Permanente,175668,67,1945,Health Care,Los Angeles,PROJECT MANAGER,92015.34493917236,3.52,0.85,0.84,0.66,3.15,4.05,4.04,3.67,2.89,0,-709.2054184055451,2013-03-01,2013-12-01,9,DIRECTV,31700,1994,Telecommunications,Los Angeles,PROJECT MANAGER,91306.13952076681,3.37,0.89,0.68,0.48,3.09,3.7199999999999998,3.06,3.39,2.86
0,2902707,1,1,2013-01-01,2013-03-01,2,Huron,2870,11,2002,Business Services,New York City,Paralegal,46481.905061728394,3.74,1.0,0.88,0.65,3.62,3.99,4.38,3.92,3.64,0,-2240.947447049497,2014-05-01,2014-08-01,3,"Weil, Gotshal & Manges LLP",1700,1931,Accounting & Legal,New York City,Paralegal,44240.9576146789,3.31,0.89,0.52,0.52,3.21,3.96,3.39,3.79,3.04
0,2912436,1,1,2011-01-01,2012-04-01,15,APPLE,110000,36,1976,Information Technology,San Jose,Enterprise Account Executive,102657.36,3.91,0.99,0.83,0.89,3.46,3.83,4.43,3.17,3.77,1,10002.515,2012-04-01,2014-09-01,29,ADOBE,13893,1982,Information Technology,San Jose,Senior Account Executive,112659.875,3.66,0.54,0.79,0.37,3.01,4.11,3.98,3.92,2.86
0,2921362,1,0,2013-01-01,2014-01-01,12,Duke University,26000,176,1838,Education,Raleigh,Research Technician II,34033.333333333336,4.03,0.86,0.88,0.51,3.4,3.59,3.94,3.86,3.5,0,-5968.656287878857,2013-06-01,2013-08-01,2,Duke University,26000,1838,Education,Raleigh,Research Assistant,28064.67704545448,3.8,0.8,0.77,0.56,3.2800000000000002,3.49,3.79,3.8,3.22
0,2924405,1,0,2011-10-01,2012-05-01,7,Sprint,36000,,,Telecommunications,Dallas,Lead Technical Consultant,113712.775,2.94,0.87,0.59,0.46,2.95,3.39,2.73,3.42,2.75,0,-79542.15193877555,2012-05-01,2013-12-01,19,Sprint,36000,,Telecommunications,Dallas,Assistant Store Manager,34170.62306122445,2.94,0.87,0.59,0.46,2.95,3.39,2.73,3.42,2.75
0,2924405,2,0,2012-05-01,2013-12-01,19,Sprint,36000,,,Telecommunications,Dallas,Assistant Store Manager,33484.91756756758,3.14,0.85,0.63,0.36,3.05,3.35,3.07,3.08,2.79,1,9949.08243243242,2014-01-01,2014-11-01,10,Sprint,36000,,Telecommunications,Dallas,Business Account Executive,43434.0,3.44,0.81,0.59,0.28,3.14,3.7,3.37,3.27,2.98
0,2928463,1,1,2012-06-01,2012-12-01,6,State Farm Insurance Co,68000,90,1922,Insurance,Atlanta,Instructional Designer,72891.62333333334,3.7800000000000002,1.0,0.79,0.84,3.43,3.19,4.11,4.11,3.37,0,-4615.623333333337,2014-05-01,2014-06-01,1,Autotrader.com,3100,1998,Retail,Atlanta,Instructional Designer,68276.0,3.58,0.74,0.87,0.58,3.51,4.11,4.06,3.2800000000000002,3.18
0,2928951,1,1,2010-06-01,2013-04-01,34,AT&T Mobility,281450,137,1876,Telecommunications,Chicago,Project Manager,85478.08398058303,2.76,0.42,0.42,0.27,2.62,3.54,2.2800000000000002,2.61,2.23,1,30020.796019416972,2013-10-01,2014-07-01,9,USG,8900,1901,Manufacturing,Chicago,Program/Project Manager,115498.88,3.5300000000000002,0.63,0.52,0.53,3.17,3.2,4.08,4.06,3.02
0,2932702,1,1,2013-05-01,2014-01-01,8,Publix,180000,84,1930,Retail,Miami,Cashier,18570.315789473683,3.66,0.81,0.68,0.57,3.5300000000000002,3.66,3.91,3.29,3.11,1,8756.350877192985,2014-01-01,2014-08-01,7,Bank United,1741,2009,Finance,Miami,Teller III,27326.666666666668,3.62,1.0,0.74,0.71,3.37,3.56,3.19,3.4,3.61
0,2934271,1,0,2011-10-01,2013-02-01,16,Expedia,18730,17,1996,Information Technology,Seattle,Program Manager,104305.1486984127,3.51,0.88,0.71,0.62,3.16,3.37,3.71,3.79,3.03,0,-7854.228698412684,2013-02-01,2013-10-01,8,Expedia,18730,1996,Information Technology,Seattle,Technical Product Manager,96450.92000000001,3.51,0.88,0.71,0.62,3.16,3.37,3.71,3.79,3.03
0,2939524,1,1,2013-06-01,2013-08-01,2,Society of Human Resource Management,450,64,1949,Business Services,Washington DC,Assistant,37253.901666666665,3.4,0.58,0.64,0.18,2.5,3.52,3.9699999999999998,4.26,3.0,1,291.06976190476416,2014-03-01,2014-05-01,2,"Pepco Holdings, Inc",5184,2002,"Oil, Gas, Energy & Utilities",Washington DC,Assistant,37544.97142857143,3.17,0.91,0.75,0.37,3.2,3.5300000000000002,3.17,3.37,2.89
0,2946373,1,1,2012-07-01,2013-01-01,6,AT&T,281450,137,1876,Telecommunications,Denver,Account Executive,49608.17178571417,2.56,0.68,0.44,0.2,2.4,3.14,3.1,2.91,2.88,1,1112.9945105821243,2014-02-01,2014-06-01,4,"RingCentral, Inc",2108,2003,Telecommunications,Denver,Account Executive,50721.166296296295,2.88,0.77,0.53,0.53,2.79,2.57,3.79,2.76,2.58
0,2946539,1,1,2011-12-01,2013-06-01,18,McDonald's,420000,58,1955,"Restaurants, Bars & Food Services",New York City,Crew Trainer,16080.0,2.77,0.39,0.43,0.31,2.41,1.98,2.5300000000000002,2.95,2.74,1,7898.798228404103,2012-11-01,2013-02-01,3,Macy's,166900,1858,Retail,New York City,Sales Associate,23978.798228404103,2.77,0.64,0.38,0.71,2.64,2.46,3.33,2.75,2.64
0,2953148,1,0,2012-01-01,2014-01-01,24,University of Massachusetts,13196,151,1863,Education,Boston,Research Associate,55575.46420168069,4.3,1.0,0.92,0.64,3.7800000000000002,3.36,3.84,3.81,3.74,0,-22226.672058823548,2012-01-01,2014-08-01,31,University of Massachusetts,13196,1863,Education,Boston,Teaching Assistant,33348.79214285714,3.17,1.0,0.89,0.84,2.7800000000000002,2.4699999999999998,4.84,3.87,3.38
0,2964330,1,1,2012-08-01,2014-02-01,18,Bank of America,224000,110,1904,Finance,New York City,Teller,25739.1207920792,3.21,0.76,0.55,0.38,3.15,3.43,3.14,3.3,2.7800000000000002,1,15013.27785198859,2014-02-01,2014-10-01,8,JP Morgan Chase,241359,1799,Finance,New York City,Personal Banker,40752.39864406779,3.24,0.88,0.64,0.46,3.08,3.19,3.16,3.13,2.87
0,2965538,1,0,2012-01-01,2013-01-01,12,Wal-Mart,2200000,51,1962,Retail,San Diego,Sales Associate,20777.82265486724,2.08,0.02,0.16,0.25,1.8900000000000001,2.07,2.64,2.15,1.65,1,16340.172657632793,2013-01-01,2014-01-01,12,Wal-Mart,2200000,1962,Retail,San Diego,Assistant Manager,37117.99531250003,2.08,0.02,0.16,0.25,1.8900000000000001,2.07,2.64,2.15,1.65
0,2972998,1,1,2012-04-01,2012-06-01,2,Liberty Mutual Insurance,50000,100,1912,Insurance,Boston,Business Analyst,73262.71730769228,3.4699999999999998,0.92,0.81,0.45,3.42,3.73,4.15,3.66,3.49,0,-13034.124409141536,2012-08-01,2012-09-01,1,Brown Brothers Harriman,3000,1818,Finance,Boston,Financial Analyst,60228.59289855074,2.39,0.47,0.37,0.13,2.32,2.32,2.56,2.7800000000000002,2.42
0,2979161,1,1,2013-01-01,2013-08-01,7,Amazon,230800,19,1994,Retail,Seattle,Program Manager,104305.1486984127,3.45,0.89,0.68,0.75,3.68,3.66,3.48,2.67,3.2800000000000002,0,-13888.708029267204,2013-09-01,2013-12-01,3,Microsoft,128000,1975,Information Technology,Seattle,Project Manager,90416.4406691455,3.64,0.42,0.77,0.45,3.67,3.96,3.41,3.49,2.82
0,2980519,1,1,2010-11-01,2013-03-01,28,"Gap, Inc",141000,44,1969,Retail,Boston,Stock Manager,41240.0,3.63,1.0,0.87,0.73,3.03,3.16,3.99,3.7199999999999998,3.68,0,-15429.868571428575,2013-02-01,2014-04-01,14,Starbucks,238000,1971,"Restaurants, Bars & Food Services",Boston,Shift Manager,25810.131428571425,3.51,0.98,0.79,0.5,3.12,3.56,3.99,3.29,3.07
0,2982174,1,1,2013-02-01,2013-08-01,6,Freedom Mortgage Corporation,2174,23,1990,Finance,Philadelphia,Team Leader,62823.54785714286,3.58,0.82,0.67,0.7,3.88,3.38,3.79,4.03,3.43,0,-26680.347857142864,2014-08-01,2014-11-01,3,Xerox Corporation,147500,1906,Information Technology,Philadelphia,Customer Care Specialist,36143.2,1.9,0.36,0.3,0.09,1.71,1.72,1.87,2.0,1.34
0,2982509,1,0,2014-01-01,2014-05-01,4,Temple University,9061,126,1888,Education,Philadelphia,Teaching Assistant,25765.766666666663,3.65,0.74,0.78,0.32,3.21,3.44,3.79,3.68,3.09,1,2947.6641496598604,2014-05-01,2014-07-01,2,Temple University,9061,1888,Education,Philadelphia,Research Assistant,28713.430816326523,3.65,0.74,0.78,0.32,3.21,3.44,3.79,3.68,3.09
0,2986436,1,0,2010-08-01,2012-05-01,21,University of Houston,12608,85,1927,Education,Houston,Graduate Research Assistant,41484.10400000001,3.43,0.85,0.71,0.51,3.38,3.13,3.51,3.9,3.29,1,21259.54225,2012-08-01,2014-05-01,21,University of Houston,12608,1927,Education,Houston,Instructor,62743.646250000005,3.43,0.85,0.71,0.51,3.38,3.13,3.51,3.9,3.29
0,2987826,1,1,2012-08-01,2013-05-01,9,AT&T,281450,137,1876,Telecommunications,Atlanta,Consultant,86281.3500499999,3.15,0.62,0.58,0.52,3.2,3.59,2.9699999999999998,3.16,2.7199999999999998,1,0.000000000029103830456733704,2013-06-01,2014-09-01,15,Autotrader.com,3100,1998,Retail,Atlanta,Consultant,86281.35004999994,3.68,0.96,0.76,0.62,3.57,4.12,4.0,3.79,3.34
0,2987939,1,1,2011-05-01,2012-06-01,13,Best Buy,140000,46,1966,Retail,Chicago,Personal Trainer,48669.252222222225,3.33,0.46,0.68,0.39,3.08,3.3,3.52,3.32,3.0,0,-8150.45404040406,2013-06-01,2014-04-01,10,Wal-Mart,2200000,1962,Retail,Chicago,Customer Service Manager,40518.798181818165,2.91,0.61,0.35,0.31,3.24,2.93,3.0,2.73,2.64
0,2995925,1,0,2012-08-01,2014-01-01,17,University of Maryland,28000,158,1856,Education,Baltimore,Office Assistant,19300.0,3.7800000000000002,0.7,0.84,0.21,3.38,3.62,3.56,3.69,3.26,1,39480.68,2013-06-01,2014-01-01,7,University of Maryland,28000,1856,Education,Baltimore,Customer Service Supervisor,58780.68,3.35,0.46,0.74,0.12,3.01,2.98,3.2800000000000002,3.39,3.08
0,2996624,1,1,2011-01-01,2012-07-01,18,CVS Caremark,243000,49,1963,Health Care,New York City,Store Manager,53498.61026595757,2.82,0.07,0.49,0.33,2.32,2.64,3.39,3.34,2.69,1,1864.087801674992,2013-02-01,2013-08-01,6,Family Dollars,60000,1959,Retail,New York City,Store Manager,55362.69806763256,1.62,0.1,0.11,0.02,2.09,1.44,1.12,1.45,1.6800000000000002
0,2999668,1,1,2012-01-01,2012-06-01,5,Deloitte,65000,167,1845,Accounting & Legal,New York City,Intern,33277.94036710721,3.54,0.93,0.78,0.49,3.86,3.55,3.18,3.03,3.41,1,46944.11296622643,2013-02-01,2013-06-01,4,Citigroup,241000,1812,Finance,New York City,Investment Banking Analyst,80222.05333333364,3.01,0.78,0.58,0.38,3.09,2.91,2.86,3.35,2.7
0,3002089,1,1,2011-10-01,2012-01-01,3,Ross Stores,77800,55,1957,Retail,Los Angeles,Cashier,19956.480205479453,2.76,0.32,0.67,0.85,2.66,1.92,2.74,1.81,1.96,1,728.6150855258347,2013-10-01,2014-01-01,3,Forever 21,30000,1984,Retail,Los Angeles,Sales Associate,20685.095291005287,2.02,0.23,0.15,0.32,2.15,1.94,1.97,2.31,1.9300000000000002
0,3008341,1,1,2013-07-01,2013-10-01,3,Burlington Coat Factory,37500,41,1972,Retail,New York City,Sales Associate,22539.68652424947,2.67,0.56,0.27,0.27,2.74,2.33,2.92,3.03,2.95,0,-2.2141713083037757,2013-11-01,2013-12-01,1,Toys R Us,57900,1948,Retail,New York City,Sales Associate,22537.472352941168,2.9,0.42,0.41,0.26,2.62,2.67,2.75,2.8,2.55
0,3022905,1,1,2011-08-01,2014-05-01,33,Radioshack,27500,93,1921,Retail,Orlando,Assistant Store Manager,33641.76666666667,2.12,1.0,0.33,0.03,2.18,1.92,2.89,2.37,2.14,0,-10531.76666666667,2014-06-01,2014-08-01,2,AT&T,281450,1876,Telecommunications,Orlando,Retail Sales Consultant,23110.0,3.11,0.45,0.54,0.29,3.03,3.6,2.89,2.39,2.59
0,3024239,1,1,2013-07-01,2014-01-01,6,AltaMed Health Services Corp,3000,45,1969,Health Care,Los Angeles,Administrative Assistant III,45691.50777777778,2.51,0.74,0.47,0.34,3.46,2.81,2.4,2.6,2.12,1,49304.49222222222,2014-05-01,2014-09-01,4,Kaiser Permanente,175668,1945,Health Care,Los Angeles,Unit Manager,94996.0,3.73,0.86,0.79,0.59,3.58,4.09,3.68,3.83,3.06
0,3024592,1,1,2011-03-01,2014-07-01,40,Bed Bath & Beyond,60000,43,1971,Retail,New York City,Cashier,18780.78341013825,2.35,0.21,0.38,0.27,2.01,2.71,2.56,2.37,2.3,1,14678.88297708712,2013-09-01,2013-12-01,3,Visiting Nurse Service,2000,1893,Health Care,New York City,Intern,33459.66638722537,3.4699999999999998,0.75,0.68,0.52,3.58,3.57,3.63,3.37,2.73
0,3025892,1,1,2012-07-01,2013-04-01,9,"Prudential Financial, Inc",49384,138,1875,Finance,New York City,Senior User Experience Architect,149269.19,3.65,0.89,0.71,0.56,3.25,3.66,3.71,3.7,3.59,0,-41025.35625,2013-04-01,2013-09-01,5,Razorfish,1503,1995,Information Technology,New York City,Information Architect,108243.83375,3.57,0.93,0.75,0.38,3.09,3.74,3.59,3.65,2.95
0,3028375,1,0,2014-06-01,2014-08-01,2,Shaw Industries Group,23000,47,1967,Manufacturing,Atlanta,Operations Management Trainee,54796.26666666666,2.93,1.0,0.66,0.49,2.67,3.29,2.9699999999999998,2.79,2.49,1,12544.213333333348,2014-08-01,2014-12-01,4,Shaw Industries Group,23000,1967,Manufacturing,Atlanta,Process Engineer,67340.48000000001,2.93,1.0,0.66,0.49,2.67,3.29,2.9699999999999998,2.79,2.49
0,3032324,1,0,2010-01-01,2012-01-01,24,Tata Consultancy Services,300464,44,1968,Information Technology,Chicago,Assistant Systems Engineer,84231.68,3.69,0.87,0.88,1.0,3.21,3.14,4.13,3.63,3.17,1,3276.006153846116,2012-02-01,2013-04-01,14,Tata Consultancy Services,300464,1968,Information Technology,Chicago,Systems Engineer,87507.68615384611,3.69,0.87,0.88,1.0,3.21,3.14,4.13,3.63,3.17
0,3037589,1,1,2011-09-01,2012-03-01,6,Expedia,18730,16,1996,Information Technology,Seattle,Technical Product Manager,110997.56199999999,3.34,0.83,0.66,0.45,3.07,3.3,3.73,3.84,2.89,0,-14085.728557970462,2012-09-01,2012-12-01,3,F5 Networks,4178,1996,Information Technology,Seattle,Project Manager,96911.83344202953,4.15,0.94,0.87,0.78,3.6,4.12,4.01,3.94,3.69
0,3037589,2,1,2012-09-01,2012-12-01,3,F5 Networks,4178,16,1996,Information Technology,Seattle,Project Manager,96911.83344202809,4.15,0.94,0.87,0.78,3.6,4.12,4.01,3.94,3.69,1,20485.278282109808,2013-01-01,2013-08-01,7,Amazon,230800,1994,Retail,Seattle,Technical Program Manager,117397.1117241379,3.45,0.89,0.68,0.75,3.68,3.66,3.48,2.67,3.2800000000000002
0,3037589,3,1,2013-01-01,2013-08-01,7,Amazon,230800,19,1994,Retail,Seattle,Technical Program Manager,117397.1117241379,3.45,0.89,0.68,0.75,3.68,3.66,3.48,2.67,3.2800000000000002,0,-13091.963025725607,2013-09-01,2013-12-01,3,Microsoft,128000,1975,Information Technology,Seattle,Program Manager,104305.14869841229,3.64,0.42,0.77,0.45,3.67,3.96,3.41,3.49,2.82
0,3037589,4,0,2013-09-01,2013-12-01,3,Microsoft,128000,38,1975,Information Technology,Seattle,Program Manager,104305.1486984127,3.64,0.42,0.77,0.45,3.67,3.96,3.41,3.49,2.82,1,10503.295746031741,2014-01-01,2014-04-01,3,Amazon,230800,1994,Retail,Seattle,Technical Program Manager,114808.44444444444,3.39,0.85,0.63,0.71,3.61,3.6,3.36,2.57,3.16
0,3045825,1,1,2011-12-01,2012-06-01,6,Time Warner Cable,56600,23,1989,Telecommunications,Raleigh,Customer Service Supervisor,29481.09,2.7,0.76,0.37,0.6,2.5300000000000002,3.61,2.06,1.99,1.97,0,-2981.1621052631235,2013-04-01,2014-09-01,17,Verizon,177700,2000,Information Technology,Raleigh,Customer Service Representative,26499.927894736877,3.65,0.81,0.67,0.46,2.4,4.13,3.81,3.27,3.22
0,3047094,1,1,2012-01-01,2013-05-01,16,Zones Inc,1400,27,1986,Information Technology,Seattle,corporate account executive,61874.4,2.44,0.37,0.37,0.33,2.39,2.24,2.36,2.93,2.29,0,-33412.2,2013-05-01,2013-11-01,6,Northwestern Mutual,6662,1857,Finance,Seattle,Financial representative,28462.2,3.75,1.0,1.0,1.0,4.05,3.13,5.0,2.71,4.35
0,3054849,1,1,2012-09-01,2012-11-01,2,Booz Allen Hamilton,22500,98,1914,Business Services,Washington DC,Contracts Manager,106468.84333333335,3.17,0.56,0.66,0.25,3.26,3.4699999999999998,3.12,3.56,2.96,0,-9792.907632398928,2013-09-01,2014-05-01,8,The Pew Charitable Trusts,500,1948,Non-Profit,Washington DC,Senior Associate,96675.93570093442,2.36,0.28,0.28,0.29,2.43,4.11,2.03,3.3,2.05
0,3057356,1,1,2012-01-01,2012-10-01,9,Hertz,30400,94,1918,Travel & Tourism,Dallas,Manager Trainee,31064.068750000002,3.5,0.82,0.81,0.82,4.6,4.59,4.0,3.94,3.85,0,-2065.813254504501,2012-01-01,2013-05-01,16,AT&T,281450,1876,Telecommunications,Dallas,Customer Service Representative,28998.2554954955,3.3,0.5,0.73,0.52,2.92,3.34,3.2800000000000002,3.17,2.94
0,3428198,1,0,2012-01-01,2013-01-01,12,Accruent,430,18,1995,Information Technology,Austin,Software associate,41249.6,3.9,0.87,0.77,0.75,4.03,3.07,4.0,3.52,3.84,1,37497.465255813884,2013-01-01,2015-01-01,24,Accruent,430,1995,Information Technology,Austin,Software engineer,78747.06525581388,3.9,0.87,0.77,0.75,4.03,3.07,4.0,3.52,3.84
0,3429671,1,1,2011-12-01,2014-05-01,29,Interbank Mortgage Company,325,13,2001,Finance,Chicago,Client Services Specialist,56388.0,2.64,0.2,0.34,0.32,2.5,2.66,2.49,3.03,2.2800000000000002,0,-22466.625,2014-05-01,2014-08-01,3,Guaranteed Rate,2158,2000,Finance,Chicago,Sales Assistant,33921.375,3.84,0.82,0.73,0.65,3.79,3.34,4.05,3.8,3.77
0,3432230,1,0,2013-04-01,2014-04-01,12,Horizon Blue Cross,4700,82,1932,Insurance,New York City,Project Coordinator,50745.90743589743,3.74,0.73,0.75,0.57,3.49,3.95,3.9,3.83,3.54,1,38323.17955981071,2014-05-01,2014-10-01,5,Horizon Blue Cross,4700,1932,Insurance,New York City,Project Manager,89069.08699570814,3.74,0.73,0.75,0.57,3.49,3.95,3.9,3.83,3.54
0,3434850,1,0,2010-01-01,2012-01-01,24,Qualcomm,33000,27,1985,Information Technology,San Diego,Project Manager,89290.20805555569,3.71,0.9,0.82,0.79,3.49,3.75,3.4699999999999998,3.64,3.32,1,18485.62123015865,2012-01-01,2013-01-01,12,Qualcomm,33000,1985,Information Technology,San Diego,Program Manager,107775.82928571434,3.71,0.9,0.82,0.79,3.49,3.75,3.4699999999999998,3.64,3.32
0,3436476,2,1,2014-05-01,2014-10-01,5,Integrity Staffing Solutions,26000,17,1997,Business Services,Philadelphia,Warehouse Associate,27494.5,4.15,1.0,1.0,0.97,4.21,3.7800000000000002,4.26,3.73,4.14,0,0.0,2014-10-01,2015-01-01,3,Amazon,230800,1994,Retail,Philadelphia,Warehouse Associate,27494.5,3.08,0.99,0.52,0.7,2.91,3.49,2.99,2.35,2.89
0,3439156,1,0,2012-10-01,2013-11-01,13,Sears Hometown & Outlet,178000,127,1886,Retail,Chicago,Digital Marketing Manager,79147.66999999998,2.59,0.33,0.37,0.14,2.83,2.67,2.59,3.09,2.34,1,51634.18700000002,2013-11-01,2015-02-01,15,Sears Holdings Corp,178000,1886,Retail,Chicago,Marketing Director,130781.857,2.59,0.33,0.37,0.14,2.83,2.67,2.59,3.09,2.34
0,3439448,1,0,2013-05-01,2013-09-01,4,Citrix Systems,10081,24,1989,Information Technology,Miami,Executive Assistant,49018.591111111076,4.21,0.99,0.99,0.78,3.83,4.08,4.45,4.43,3.82,1,2.9103830456733704E-11,2013-09-01,2014-11-01,14,"Citrix Systems, Inc",10081,1989,Information Technology,Miami,Executive Assistant,49018.591111111105,4.21,0.99,0.99,0.78,3.83,4.08,4.45,4.43,3.82
0,3443539,1,1,2010-01-01,2013-01-01,36,Verizon Wireless,9100,13,2000,Information Technology,Atlanta,Assistant Manager,33108.01799999998,3.16,0.83,0.58,0.47,2.73,3.6,2.85,2.92,2.68,1,51958.92215000017,2013-01-01,2014-01-01,12,Best Buy,140000,1966,Retail,Atlanta,Manager,85066.94015000015,3.18,0.65,0.59,0.42,2.73,3.24,3.3,2.7800000000000002,2.76
